diggCount,followerCount,followingCount,heartCount,videoCount,downloadSetting,duetSetting,openFavorite,stitchSetting,verified,signatureLength,nicknameLength,nicknameNumSpecialCharacters,uniqueIdNumDigits,uniqueIdLength,fake
-0.2042341534287613,-0.1018999924498384,-0.2332862865944837,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,0.1002538792111917,1
0.5048177538671239,-0.1014462502998769,-0.3087454830858149,-0.1043465776310766,-0.164311869680092,0,0,0,0,0,-0.4471524202598249,0.2365910158215942,2,2,-0.5480717543483703,0
0.1769341545737859,-0.1008611617380845,-0.4729264015124082,-0.0968041226236626,-0.1675203408628692,0,0,0,0,0,0.8145673298310002,-0.45911957520796,0,3,0.1002538792111917,0
-0.1933916718959842,-0.1018586596628986,-0.4148456866372624,-0.1043592741743917,-0.1033509172073248,0,0,0,0,0,-0.4471524202598249,0.9323016068511484,0,0,0.1002538792111917,0
-0.2077130245087967,-0.1019009109562148,-0.201273294143616,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,0.1002538792111917,1
-0.2255712293863118,-0.1018967776775208,-0.473383729975992,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,0.4684945461647789,3,3,-0.2239089375685892,0
-0.1995376774707135,-0.1018756520308627,-0.4299375259355286,-0.1043630778908807,-0.2028135238734187,0,0,0,0,0,-0.4471524202598249,1.1642051371943332,0,0,0.7485795127707539,0
0.0187035016168416,-0.1017126171490446,-0.3810033803320593,-0.1037898446997203,-0.2028135238734187,0,1,0,1,0,3.289479147316849,0.2365910158215942,3,0,-1.1963973879079324,0
0.0350541956930081,-0.1017415500999024,1.2004384467408085,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.6910231055511448,3,3,1.0727423295505347,0
-0.2257451729403136,-0.1018953999179562,-0.3416731324638503,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,0.1002538792111917,1
-0.2042341534287613,-0.1018586596628986,4.089839679663417,-0.1043643370522012,-0.2124389374217504,0,0,1,0,0,-0.4471524202598249,-1.3867336965806991,0,3,2.0452307798898777,1
